Gene	GO
Zm00001d003155	GO:0045132
Zm00001d019148	GO:0045132
Zm00001d010056	GO:0004349
Zm00001d038358	GO:0004349
Zm00001d012391	GO:0004349
Zm00001d053927	GO:0000179
Zm00001d000204	GO:0015116
Zm00001d050283	GO:0015116
Zm00001d005257	GO:0015116
Zm00001d048187	GO:0015116
Zm00001d043614	GO:0015116
Zm00001d021889	GO:0004591
Zm00001d023552	GO:0004591
Zm00001d021330	GO:0004591
Zm00001d003947	GO:0004591
Zm00001d047592	GO:0004591
Zm00001d003319	GO:0004096
Zm00001d037272	GO:0015923
Zm00001d030282	GO:0015923
Zm00001d030269	GO:0015923
Zm00001d030285	GO:0015923
Zm00001d044759	GO:0015923
Zm00001d030270	GO:0015923
Zm00001d007383	GO:0015923
Zm00001d037272	GO:0006013
Zm00001d030270	GO:0006013
Zm00001d030269	GO:0006013
Zm00001d044759	GO:0006013
Zm00001d007383	GO:0006013
Zm00001d030285	GO:0006013
Zm00001d030282	GO:0006013
Zm00001d014294	GO:0004075
Zm00001d024998	GO:0004075
Zm00001d026603	GO:0016851
Zm00001d001850	GO:0016851
Zm00001d016463	GO:0016628
Zm00001d021596	GO:0004604
Zm00001d021596	GO:0019344
Zm00001d037984	GO:0046408
Zm00001d008310	GO:0004401
Zm00001d042842	GO:0004645
Zm00001d018033	GO:0004373
Zm00001d045261	GO:0004373
Zm00001d002256	GO:0004373
Zm00001d037234	GO:0004373
Zm00001d019479	GO:0004373
Zm00001d000002	GO:0004373
Zm00001d052263	GO:0004373
Zm00001d004438	GO:0051060
Zm00001d038142	GO:0003949
Zm00001d029548	GO:0003949
Zm00001d008427	GO:0070402
Zm00001d040163	GO:0070402
Zm00001d013797	GO:0016075
Zm00001d042691	GO:0008094
Zm00001d036181	GO:0008094
Zm00001d024552	GO:0008094
Zm00001d039721	GO:0008094
Zm00001d035787	GO:0008094
Zm00001d050876	GO:0008094
Zm00001d022332	GO:0008094
Zm00001d042137	GO:0008094
Zm00001d042479	GO:0008094
Zm00001d014977	GO:0008094
Zm00001d016055	GO:0008094
Zm00001d010986	GO:0008094
Zm00001d044629	GO:0008094
Zm00001d013308	GO:0007131
Zm00001d006307	GO:0007131
Zm00001d044629	GO:0007131
Zm00001d006300	GO:0007131
Zm00001d006303	GO:0007131
Zm00001d010986	GO:0000724
Zm00001d024953	GO:0000724
Zm00001d014500	GO:0000724
Zm00001d016037	GO:0016879
Zm00001d038475	GO:0000027
Zm00001d017025	GO:0050464
Zm00001d017025	GO:0006809
Zm00001d052115	GO:0004654
Zm00001d032426	GO:0004654
Zm00001d014483	GO:0004654
Zm00001d018891	GO:0004654
Zm00001d038777	GO:0005732
Zm00001d038777	GO:0034457
Zm00001d007500	GO:0003689
Zm00001d007500	GO:0005663
Zm00001d011610	GO:0016040
Zm00001d043845	GO:0016040
Zm00001d011610	GO:0045181
Zm00001d043845	GO:0045181
Zm00001d045190	GO:0030247
Zm00001d053079	GO:0030247
Zm00001d003023	GO:0030247
Zm00001d039927	GO:0030247
Zm00001d031466	GO:0030247
Zm00001d008586	GO:0030247
Zm00001d043798	GO:0030247
Zm00001d017264	GO:0030247
Zm00001d050465	GO:0030247
Zm00001d003070	GO:0030247
Zm00001d041873	GO:0030247
Zm00001d008582	GO:0030247
Zm00001d043800	GO:0030247
Zm00001d039930	GO:0030247
Zm00001d008467	GO:0030247
Zm00001d031395	GO:0030247
Zm00001d030941	GO:0030247
Zm00001d037635	GO:0030247
Zm00001d039929	GO:0030247
Zm00001d049584	GO:0030247
Zm00001d003069	GO:0030247
Zm00001d010442	GO:0030247
Zm00001d008584	GO:0030247
Zm00001d003019	GO:0030247
Zm00001d023563	GO:0030247
Zm00001d005915	GO:0030247
Zm00001d039920	GO:0030247
Zm00001d035343	GO:0030247
Zm00001d031384	GO:0030247
Zm00001d005779	GO:0030247
Zm00001d039922	GO:0030247
Zm00001d002979	GO:0030247
Zm00001d035479	GO:0030247
Zm00001d011627	GO:0030247
Zm00001d030942	GO:0030247
Zm00001d036261	GO:0030247
Zm00001d054062	GO:0030247
Zm00001d036999	GO:0030247
Zm00001d008458	GO:0030247
Zm00001d043799	GO:0030247
Zm00001d031407	GO:0030247
Zm00001d003021	GO:0030247
Zm00001d031372	GO:0030247
Zm00001d002447	GO:0030247
Zm00001d031338	GO:0030247
Zm00001d039931	GO:0030247
Zm00001d048631	GO:0030247
Zm00001d023430	GO:0003906
Zm00001d036751	GO:0003906
Zm00001d001864	GO:0016799
Zm00001d036751	GO:0016799
Zm00001d041533	GO:0016799
Zm00001d016231	GO:0009742
Zm00001d033217	GO:0009742
Zm00001d010887	GO:0009742
Zm00001d027587	GO:0009742
Zm00001d013680	GO:0009742
Zm00001d006677	GO:0009742
Zm00001d004731	GO:0004030
Zm00001d025958	GO:0004030
Zm00001d017418	GO:0004030
Zm00001d017418	GO:0006081
Zm00001d025958	GO:0006081
Zm00001d004731	GO:0006081
Zm00001d032719	GO:0046577
Zm00001d015446	GO:0005516
Zm00001d026253	GO:0005516
Zm00001d000304	GO:0005516
Zm00001d035236	GO:0005516
Zm00001d031340	GO:0005516
Zm00001d030795	GO:0005516
Zm00001d030893	GO:0005516
Zm00001d011874	GO:0005516
Zm00001d035997	GO:0005516
Zm00001d007147	GO:0005516
Zm00001d041869	GO:0005516
Zm00001d032368	GO:0005516
Zm00001d042094	GO:0005516
Zm00001d014610	GO:0005516
Zm00001d048111	GO:0005516
Zm00001d014477	GO:0005516
Zm00001d052457	GO:0005516
Zm00001d020985	GO:0005516
Zm00001d002396	GO:0005516
Zm00001d015284	GO:0005516
Zm00001d015464	GO:0005516
Zm00001d031543	GO:0005516
Zm00001d011896	GO:0005516
Zm00001d050800	GO:0005516
Zm00001d038062	GO:0005516
Zm00001d025107	GO:0005516
Zm00001d003572	GO:0005516
Zm00001d028093	GO:0005516
Zm00001d023258	GO:0005516
Zm00001d040814	GO:0005516
Zm00001d016856	GO:0005516
Zm00001d013023	GO:0016973
Zm00001d034582	GO:0016973
Zm00001d050315	GO:0004004
Zm00001d032317	GO:0004004
Zm00001d028380	GO:0000176
Zm00001d051070	GO:0000176
Zm00001d021615	GO:0004197
Zm00001d021615	GO:0050790
Zm00001d049583	GO:0009408
Zm00001d023537	GO:0009408
Zm00001d018413	GO:0009408
Zm00001d029557	GO:0009408
Zm00001d013669	GO:0009408
Zm00001d024635	GO:0009408
Zm00001d052001	GO:0009408
Zm00001d028256	GO:0009408
Zm00001d003266	GO:0009360
Zm00001d043566	GO:0009360
Zm00001d011762	GO:0009360
Zm00001d038752	GO:0009360
Zm00001d023957	GO:0009360
Zm00001d043277	GO:0009360
Zm00001d038728	GO:0003825
Zm00001d015570	GO:0046524
Zm00001d042353	GO:0046524
Zm00001d036749	GO:0046524
Zm00001d010523	GO:0050307
Zm00001d035346	GO:0050307
Zm00001d024821	GO:0050307
Zm00001d010523	GO:0005986
Zm00001d024821	GO:0005986
Zm00001d035346	GO:0005986
Zm00001d043662	GO:0004556
Zm00001d036751	GO:0008534
Zm00001d017078	GO:0006974
Zm00001d003040	GO:0006974
Zm00001d040166	GO:0006974
Zm00001d038667	GO:0006974
Zm00001d019089	GO:0016901
Zm00001d018454	GO:0016668
Zm00001d040721	GO:0016668
Zm00001d009212	GO:0016668
Zm00001d009779	GO:0016668
Zm00001d042479	GO:0006259
Zm00001d053917	GO:0006259
Zm00001d035787	GO:0006259
Zm00001d013262	GO:0006259
Zm00001d051542	GO:0006259
Zm00001d039721	GO:0006259
Zm00001d049550	GO:0006259
Zm00001d042128	GO:0006259
Zm00001d044629	GO:0006259
Zm00001d042137	GO:0006259
Zm00001d028762	GO:0003873
Zm00001d028762	GO:0006000
Zm00001d048180	GO:0017025
Zm00001d021309	GO:0017025
Zm00001d006220	GO:0017025
Zm00001d038868	GO:0017025
Zm00001d006056	GO:0017025
Zm00001d009424	GO:0017025
Zm00001d030914	GO:0016573
Zm00001d019004	GO:0016573
Zm00001d033657	GO:0016573
Zm00001d022338	GO:0016573
Zm00001d020182	GO:0016573
Zm00001d041378	GO:0016573
Zm00001d046065	GO:0016573
Zm00001d046195	GO:0016573
Zm00001d009004	GO:0042779
Zm00001d036322	GO:0004748
Zm00001d018728	GO:0018298
Zm00001d013262	GO:0018298
Zm00001d046065	GO:0006348
Zm00001d019004	GO:0006348
Zm00001d046195	GO:0006348
Zm00001d033657	GO:0006348
Zm00001d020182	GO:0006348
Zm00001d022338	GO:0000123
Zm00001d020182	GO:0000123
Zm00001d037799	GO:0000123
Zm00001d011057	GO:0000123
Zm00001d024998	GO:0003989
Zm00001d014294	GO:0003989
Zm00001d036799	GO:0006188
Zm00001d047603	GO:0006188
Zm00001d012053	GO:0006188
Zm00001d039170	GO:0006188
Zm00001d043246	GO:0006188
Zm00001d017520	GO:0006188
Zm00001d021325	GO:0006188
Zm00001d034647	GO:0006188
Zm00001d053232	GO:0042176
Zm00001d026265	GO:0042176
Zm00001d032010	GO:0042176
Zm00001d049357	GO:0042176
Zm00001d024342	GO:0042176
Zm00001d024342	GO:0000502
Zm00001d032010	GO:0000502
Zm00001d049357	GO:0000502
Zm00001d026265	GO:0000502
Zm00001d053232	GO:0000502
Zm00001d032079	GO:0050664
Zm00001d040805	GO:0050664
Zm00001d020609	GO:0050664
Zm00001d023859	GO:0050664
Zm00001d007430	GO:0050664
Zm00001d007426	GO:0050664
Zm00001d052653	GO:0050664
Zm00001d044337	GO:0050664
Zm00001d042961	GO:0050664
Zm00001d042026	GO:0010277
Zm00001d036236	GO:0016706
Zm00001d014900	GO:0016706
Zm00001d053891	GO:0019901
Zm00001d033021	GO:0019901
Zm00001d026030	GO:0019901
Zm00001d017441	GO:0019901
Zm00001d033817	GO:0019901
Zm00001d053894	GO:0019901
Zm00001d027790	GO:0019901
Zm00001d017441	GO:0000079
Zm00001d027790	GO:0000079
Zm00001d033021	GO:0000079
Zm00001d026030	GO:0000079
Zm00001d007934	GO:0000462
Zm00001d044173	GO:0009269
Zm00001d046935	GO:0003913
Zm00001d018468	GO:0051903
Zm00001d018468	GO:0006069
Zm00001d042150	GO:0018738
Zm00001d028378	GO:0018738
Zm00001d042151	GO:0018738
Zm00001d042150	GO:0046294
Zm00001d042151	GO:0046294
Zm00001d028378	GO:0046294
Zm00001d047217	GO:0033971
Zm00001d047217	GO:0006144
Zm00001d025050	GO:0004673
Zm00001d004372	GO:0004673
Zm00001d004372	GO:0038199
Zm00001d025050	GO:0038199
Zm00001d004372	GO:0051740
Zm00001d025050	GO:0051740
Zm00001d004372	GO:0010105
Zm00001d025050	GO:0010105
Zm00001d025050	GO:0050896
Zm00001d004372	GO:0050896
Zm00001d035046	GO:0004348
Zm00001d048988	GO:0004348
Zm00001d005431	GO:0004348
Zm00001d048988	GO:0006680
Zm00001d035046	GO:0006680
Zm00001d005431	GO:0006680
Zm00001d045154	GO:0005545
Zm00001d030399	GO:0005545
Zm00001d046121	GO:0005545
Zm00001d009452	GO:0005545
Zm00001d052008	GO:0005545
Zm00001d047867	GO:0005545
Zm00001d048447	GO:0005545
Zm00001d043773	GO:0005545
Zm00001d045154	GO:0030276
Zm00001d043773	GO:0030276
Zm00001d009452	GO:0030276
Zm00001d052008	GO:0030276
Zm00001d030399	GO:0030276
Zm00001d047867	GO:0030276
Zm00001d046121	GO:0030276
Zm00001d048447	GO:0030276
Zm00001d030399	GO:0048268
Zm00001d048447	GO:0048268
Zm00001d009452	GO:0048268
Zm00001d046121	GO:0048268
Zm00001d047867	GO:0048268
Zm00001d052008	GO:0048268
Zm00001d043773	GO:0048268
Zm00001d045154	GO:0048268
Zm00001d047867	GO:0030136
Zm00001d052008	GO:0030136
Zm00001d030399	GO:0030136
Zm00001d045154	GO:0030136
Zm00001d043773	GO:0030136
Zm00001d009452	GO:0030136
Zm00001d046121	GO:0030136
Zm00001d048447	GO:0030136
Zm00001d011855	GO:0044205
Zm00001d042088	GO:0044205
Zm00001d028218	GO:0004825
Zm00001d028038	GO:0004825
Zm00001d028218	GO:0006431
Zm00001d028038	GO:0006431
Zm00001d040920	GO:0030488
Zm00001d011780	GO:0030488
Zm00001d011952	GO:0030488
Zm00001d011952	GO:0031515
Zm00001d025649	GO:0017089
Zm00001d042411	GO:0017089
Zm00001d051138	GO:0017089
Zm00001d019545	GO:0017089
Zm00001d051138	GO:0051861
Zm00001d042411	GO:0051861
Zm00001d025649	GO:0051861
Zm00001d019545	GO:0051861
Zm00001d019545	GO:0046836
Zm00001d051138	GO:0046836
Zm00001d025649	GO:0046836
Zm00001d042411	GO:0046836
Zm00001d051265	GO:0045116
Zm00001d008256	GO:0045116
Zm00001d013379	GO:0045116
Zm00001d042713	GO:0001882
Zm00001d040831	GO:0031491
Zm00001d009312	GO:0031491
Zm00001d009312	GO:0043044
Zm00001d014977	GO:0043044
Zm00001d040831	GO:0043044
Zm00001d002556	GO:0045926
Zm00001d013771	GO:0016480
Zm00001d017103	GO:0016480
Zm00001d036782	GO:0044030
Zm00001d033544	GO:0006024
Zm00001d033544	GO:0015012
Zm00001d015950	GO:0019139
Zm00001d006529	GO:0019139
Zm00001d025885	GO:0019139
Zm00001d039520	GO:0019139
Zm00001d053579	GO:0019139
Zm00001d053578	GO:0019139
Zm00001d053436	GO:0019139
Zm00001d053578	GO:0009690
Zm00001d025885	GO:0009690
Zm00001d053579	GO:0009690
Zm00001d015950	GO:0009690
Zm00001d006529	GO:0009690
Zm00001d053436	GO:0009690
Zm00001d039520	GO:0009690
Zm00001d045665	GO:0043161
Zm00001d020419	GO:0043161
Zm00001d005732	GO:0043161
Zm00001d023340	GO:0043043
Zm00001d049076	GO:0048015
Zm00001d007520	GO:0048015
Zm00001d004249	GO:0048015
Zm00001d030412	GO:0048015
Zm00001d050219	GO:0048015
Zm00001d013442	GO:0048015
Zm00001d003432	GO:0019318
Zm00001d034666	GO:0001510
Zm00001d044397	GO:0001510
Zm00001d018863	GO:0001510
Zm00001d031439	GO:0001510
Zm00001d011219	GO:0001510
Zm00001d009597	GO:0001510
Zm00001d021133	GO:0001510
Zm00001d029429	GO:0001510
Zm00001d039331	GO:0010212
Zm00001d040166	GO:0010212
Zm00001d040166	GO:0016572
Zm00001d040166	GO:0090399
Zm00001d006486	GO:0004722
Zm00001d034994	GO:0004722
Zm00001d015504	GO:0004722
Zm00001d046505	GO:0004722
Zm00001d019435	GO:0004722
Zm00001d048990	GO:0004722
Zm00001d031126	GO:0004722
Zm00001d045971	GO:0004722
Zm00001d018815	GO:0004722
Zm00001d002047	GO:0004722
Zm00001d046828	GO:0004722
Zm00001d036155	GO:0004722
Zm00001d044834	GO:0004722
Zm00001d011062	GO:0004722
Zm00001d009620	GO:0004722
Zm00001d028624	GO:0004722
Zm00001d013508	GO:0004722
Zm00001d015982	GO:0004722
Zm00001d007980	GO:0004722
Zm00001d024325	GO:0004722
Zm00001d025101	GO:0004722
Zm00001d035036	GO:0004722
Zm00001d017670	GO:0004722
Zm00001d047200	GO:0004722
Zm00001d031841	GO:0004722
Zm00001d007207	GO:0004722
Zm00001d009364	GO:0004722
Zm00001d009109	GO:0004722
Zm00001d033662	GO:0004722
Zm00001d007050	GO:0004722
Zm00001d008534	GO:0004722
Zm00001d032714	GO:0004722
Zm00001d006381	GO:0004722
Zm00001d027583	GO:0004722
Zm00001d040883	GO:0004722
Zm00001d031103	GO:0004722
Zm00001d026269	GO:0004722
Zm00001d027360	GO:0004722
Zm00001d016433	GO:0004722
Zm00001d049052	GO:0004722
Zm00001d040728	GO:0004722
Zm00001d007528	GO:0004722
Zm00001d007533	GO:0004722
Zm00001d037014	GO:0004722
Zm00001d047732	GO:0004722
Zm00001d010904	GO:0004722
Zm00001d039151	GO:0004722
Zm00001d019169	GO:0004722
Zm00001d019136	GO:0004722
Zm00001d007554	GO:0004722
Zm00001d006897	GO:0004722
Zm00001d003636	GO:0004722
Zm00001d009719	GO:0004722
Zm00001d015610	GO:0004722
Zm00001d034655	GO:0004722
Zm00001d009234	GO:0004722
Zm00001d016106	GO:0004722
Zm00001d016370	GO:0004722
Zm00001d011202	GO:0004722
Zm00001d025055	GO:0004722
Zm00001d034943	GO:0004722
Zm00001d005240	GO:0004722
Zm00001d046831	GO:0004722
Zm00001d010888	GO:0004722
Zm00001d051874	GO:0004722
Zm00001d034061	GO:0004722
Zm00001d029269	GO:0004722
Zm00001d023909	GO:0004722
Zm00001d021756	GO:0004722
Zm00001d052018	GO:0004722
Zm00001d031329	GO:0004722
Zm00001d047679	GO:0004722
Zm00001d018394	GO:0004722
Zm00001d034500	GO:0004722
Zm00001d039163	GO:0004722
Zm00001d051895	GO:0004722
Zm00001d004178	GO:0004722
Zm00001d019519	GO:0004722
Zm00001d047199	GO:0004722
Zm00001d037956	GO:0004722
Zm00001d009078	GO:0004722
Zm00001d039152	GO:0004722
Zm00001d047412	GO:0004722
Zm00001d007530	GO:0004722
Zm00001d046763	GO:0004722
Zm00001d029419	GO:0004722
Zm00001d032824	GO:0004722
Zm00001d011659	GO:0004722
Zm00001d026196	GO:0004722
Zm00001d007529	GO:0004722
Zm00001d050415	GO:0004722
Zm00001d005525	GO:0004722
Zm00001d035263	GO:0004722
Zm00001d036395	GO:0004722
Zm00001d030610	GO:0004722
Zm00001d007558	GO:0004722
Zm00001d008472	GO:0004722
Zm00001d000302	GO:0004722
Zm00001d048359	GO:0004722
Zm00001d004357	GO:0004722
Zm00001d026506	GO:0004722
Zm00001d001988	GO:0004722
Zm00001d053566	GO:0004722
Zm00001d003810	GO:0004722
Zm00001d007061	GO:0004722
Zm00001d006859	GO:0004722
Zm00001d037559	GO:0004722
Zm00001d047239	GO:0004722
Zm00001d024844	GO:0004722
Zm00001d022347	GO:0004722
Zm00001d005420	GO:0004722
Zm00001d011195	GO:0004722
Zm00001d013683	GO:0032549
Zm00001d030443	GO:0032549
Zm00001d033218	GO:0032549
Zm00001d000270	GO:0032549
Zm00001d026421	GO:0032549
Zm00001d032587	GO:0032549
Zm00001d035960	GO:0032549
Zm00001d031333	GO:0032549
Zm00001d010868	GO:0004821
Zm00001d010868	GO:0006427
Zm00001d018891	GO:0000175
Zm00001d052218	GO:0000175
Zm00001d037045	GO:0008531
Zm00001d012707	GO:0008531
Zm00001d036496	GO:0016708
Zm00001d036496	GO:0019439
Zm00001d044096	GO:0015976
Zm00001d005920	GO:0015976
Zm00001d005824	GO:0005834
Zm00001d042005	GO:0033862
Zm00001d011803	GO:0033862
Zm00001d048252	GO:0006446
Zm00001d048255	GO:0006446
Zm00001d007943	GO:0005488
Zm00001d046047	GO:0005488
Zm00001d018154	GO:0005488
Zm00001d043043	GO:0005488
Zm00001d050219	GO:0005488
Zm00001d050526	GO:0005488
Zm00001d040166	GO:0005488
Zm00001d018382	GO:0005488
Zm00001d050298	GO:0005488
Zm00001d015259	GO:0005488
Zm00001d028261	GO:0005488
Zm00001d047540	GO:0005488
Zm00001d040193	GO:0005488
Zm00001d026501	GO:0005488
Zm00001d037596	GO:0005488
Zm00001d039563	GO:0005488
Zm00001d025817	GO:0005488
Zm00001d014316	GO:0005488
Zm00001d044164	GO:0005488
Zm00001d053881	GO:0005488
Zm00001d006573	GO:0005488
Zm00001d018925	GO:0005488
Zm00001d022647	GO:0005488
Zm00001d048210	GO:0005488
Zm00001d009500	GO:0005488
Zm00001d040847	GO:0005488
Zm00001d048511	GO:0005488
Zm00001d048628	GO:0005488
Zm00001d017303	GO:0005488
Zm00001d027943	GO:0005488
Zm00001d042608	GO:0005488
Zm00001d000381	GO:0005488
Zm00001d014019	GO:0005488
Zm00001d041693	GO:0005488
Zm00001d038917	GO:0005488
Zm00001d037401	GO:0005488
Zm00001d014683	GO:0005488
Zm00001d048753	GO:0005488
Zm00001d038134	GO:0005488
Zm00001d018392	GO:0005488
Zm00001d023646	GO:0005488
Zm00001d026265	GO:0005488
Zm00001d049357	GO:0005488
Zm00001d012511	GO:0005488
Zm00001d028175	GO:0005488
Zm00001d023230	GO:0005488
Zm00001d004784	GO:0005488
Zm00001d008345	GO:0005488
Zm00001d036320	GO:0005488
Zm00001d013891	GO:0005488
Zm00001d032028	GO:0005488
Zm00001d041556	GO:0005488
Zm00001d005544	GO:0005488
Zm00001d018953	GO:0005488
Zm00001d021565	GO:0005488
Zm00001d018657	GO:0005488
Zm00001d039693	GO:0005488
Zm00001d030865	GO:0005488
Zm00001d013867	GO:0005488
Zm00001d051183	GO:0005488
Zm00001d042706	GO:0005488
Zm00001d027715	GO:0005488
Zm00001d009270	GO:0005488
Zm00001d047092	GO:0005488
Zm00001d018505	GO:0005488
Zm00001d002340	GO:0005488
Zm00001d011011	GO:0005488
Zm00001d026691	GO:0005488
Zm00001d037377	GO:0005488
Zm00001d004979	GO:0005488
Zm00001d018800	GO:0005488
Zm00001d053826	GO:0005488
Zm00001d037577	GO:0005488
Zm00001d006560	GO:0005488
Zm00001d028546	GO:0005488
Zm00001d035127	GO:0005488
Zm00001d027333	GO:0005488
Zm00001d017310	GO:0005488
Zm00001d024601	GO:0005488
Zm00001d023480	GO:0005488
Zm00001d043305	GO:0005488
Zm00001d008455	GO:0005488
Zm00001d018295	GO:0005488
Zm00001d006232	GO:0005488
Zm00001d042045	GO:0005488
Zm00001d053894	GO:0005488
Zm00001d026696	GO:0005488
Zm00001d044760	GO:0005488
Zm00001d035679	GO:0005488
Zm00001d053214	GO:0005488
Zm00001d043093	GO:0005488
Zm00001d005501	GO:0005488
Zm00001d022396	GO:0005488
Zm00001d023867	GO:0005488
Zm00001d012061	GO:0005488
Zm00001d032826	GO:0005488
Zm00001d028588	GO:0005488
Zm00001d045783	GO:0005488
Zm00001d042116	GO:0005488
Zm00001d019005	GO:0005488
Zm00001d027974	GO:0005488
Zm00001d006731	GO:0005488
Zm00001d000042	GO:0005488
Zm00001d012955	GO:0005488
Zm00001d042370	GO:0005488
Zm00001d011411	GO:0005488
Zm00001d053891	GO:0005488
Zm00001d002272	GO:0005488
Zm00001d018144	GO:0005488
Zm00001d005090	GO:0005488
Zm00001d040712	GO:0005488
Zm00001d044614	GO:0005488
Zm00001d020487	GO:0005488
Zm00001d039762	GO:0005488
Zm00001d030554	GO:0005488
Zm00001d045482	GO:0005488
Zm00001d028051	GO:0005488
Zm00001d037214	GO:0005488
Zm00001d023218	GO:0005488
Zm00001d048797	GO:0005488
Zm00001d029196	GO:0005488
Zm00001d014813	GO:0005488
Zm00001d048255	GO:0005488
Zm00001d039302	GO:0005488
Zm00001d024463	GO:0005488
Zm00001d046366	GO:0005488
Zm00001d012509	GO:0005488
Zm00001d029530	GO:0005488
Zm00001d042131	GO:0005488
Zm00001d012815	GO:0005488
Zm00001d017067	GO:0005488
Zm00001d013224	GO:0005488
Zm00001d021636	GO:0005488
Zm00001d025034	GO:0005488
Zm00001d034837	GO:0005488
Zm00001d053544	GO:0005488
Zm00001d040748	GO:0005488
Zm00001d053286	GO:0005488
Zm00001d033984	GO:0005488
Zm00001d014595	GO:0005488
Zm00001d046041	GO:0005488
Zm00001d040274	GO:0005488
Zm00001d035139	GO:0005488
Zm00001d049167	GO:0005488
Zm00001d003087	GO:0005488
Zm00001d034492	GO:0005488
Zm00001d004737	GO:0005488
Zm00001d024876	GO:0005488
Zm00001d016479	GO:0005488
Zm00001d034817	GO:0005488
Zm00001d052028	GO:0005488
Zm00001d021777	GO:0005488
Zm00001d022125	GO:0005488
Zm00001d036031	GO:0005488
Zm00001d021893	GO:0005488
Zm00001d007821	GO:0005488
Zm00001d002373	GO:0005488
Zm00001d006654	GO:0005488
Zm00001d010512	GO:0005488
Zm00001d049469	GO:0005488
Zm00001d029938	GO:0005488
Zm00001d034322	GO:0005488
Zm00001d021120	GO:0005488
Zm00001d014496	GO:0005488
Zm00001d034029	GO:0005488
Zm00001d023634	GO:0005488
Zm00001d021641	GO:0005488
Zm00001d036611	GO:0005488
Zm00001d037950	GO:0005488
Zm00001d018450	GO:0005488
Zm00001d050712	GO:0005488
Zm00001d002933	GO:0005488
Zm00001d036305	GO:0005488
Zm00001d001978	GO:0005488
Zm00001d018545	GO:0005488
Zm00001d048252	GO:0005488
Zm00001d053882	GO:0005488
Zm00001d049474	GO:0005488
Zm00001d047937	GO:0005488
Zm00001d017197	GO:0005488
Zm00001d003372	GO:0005488
Zm00001d028896	GO:0005488
Zm00001d030251	GO:0005488
Zm00001d006607	GO:0005488
Zm00001d029004	GO:0005488
Zm00001d044701	GO:0005488
Zm00001d029675	GO:0005488
Zm00001d052308	GO:0005488
Zm00001d022586	GO:0005488
Zm00001d021978	GO:0005488
Zm00001d029246	GO:0005488
Zm00001d021382	GO:0005488
Zm00001d019106	GO:0005488
Zm00001d012494	GO:0005488
Zm00001d044478	GO:0005488
Zm00001d021646	GO:0005488
Zm00001d030732	GO:0005488
Zm00001d000328	GO:0005488
Zm00001d042480	GO:0005488
Zm00001d017114	GO:0005488
Zm00001d036170	GO:0005488
Zm00001d042015	GO:0005488
Zm00001d009337	GO:0005488
Zm00001d046717	GO:0005488
Zm00001d048049	GO:0005488
Zm00001d025066	GO:0005488
Zm00001d027259	GO:0005488
Zm00001d038021	GO:0005488
Zm00001d049258	GO:0005488
Zm00001d033935	GO:0005488
Zm00001d029133	GO:0005488
Zm00001d016173	GO:0005488
Zm00001d008511	GO:0005488
Zm00001d042054	GO:0005488
Zm00001d049761	GO:0005488
Zm00001d014920	GO:0005488
Zm00001d029234	GO:0005488
Zm00001d007601	GO:0005488
Zm00001d041105	GO:0005488
Zm00001d021067	GO:0005488
Zm00001d048763	GO:0005488
Zm00001d004339	GO:0005488
Zm00001d015078	GO:0005488
Zm00001d035509	GO:0005488
Zm00001d031159	GO:0005488
Zm00001d006845	GO:0005488
Zm00001d006705	GO:0005488
Zm00001d006710	GO:0005488
Zm00001d044773	GO:0005488
Zm00001d007637	GO:0005488
Zm00001d011233	GO:0005488
Zm00001d039085	GO:0005488
Zm00001d051704	GO:0005488
Zm00001d009915	GO:0005488
Zm00001d021954	GO:0005488
Zm00001d028238	GO:0005488
Zm00001d005275	GO:0005488
Zm00001d001769	GO:0005488
Zm00001d024828	GO:0005488
Zm00001d026511	GO:0005488
Zm00001d011078	GO:0005488
Zm00001d033370	GO:0005488
Zm00001d015196	GO:0005488
Zm00001d035607	GO:0005488
Zm00001d037951	GO:0005488
Zm00001d010341	GO:0005488
Zm00001d037824	GO:0005488
Zm00001d041752	GO:0005488
Zm00001d007650	GO:0005488
Zm00001d015703	GO:0005488
Zm00001d015246	GO:0005488
Zm00001d006507	GO:0005488
Zm00001d028248	GO:0005488
Zm00001d025979	GO:0005488
Zm00001d006590	GO:0005488
Zm00001d015361	GO:0005488
Zm00001d051605	GO:0005488
Zm00001d047015	GO:0005488
Zm00001d035040	GO:0005488
Zm00001d002044	GO:0005488
Zm00001d023807	GO:0005488
Zm00001d048755	GO:0005488
Zm00001d032699	GO:0005488
Zm00001d052445	GO:0005488
Zm00001d034667	GO:0005488
Zm00001d005063	GO:0005488
Zm00001d032704	GO:0005488
Zm00001d031529	GO:0005488
Zm00001d033525	GO:0005488
Zm00001d044313	GO:0005488
Zm00001d030745	GO:0005488
Zm00001d017306	GO:0005488
Zm00001d039758	GO:0005488
Zm00001d033817	GO:0005488
Zm00001d042737	GO:0005488
